,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
193,13690747,79730066,Private room,NA,Oostelijk Havengebied / Indische Buurt,26,5,2,1,83,NA,52.376808,4.92502,55:11.9
194,7232335,33738709,Private room,NA,Oud Noord,71,5,4,2,167,NA,52.385682,4.925542,06:18.4
195,4561358,21672202,Entire home/apt,NA,De Baarsjes / Oud West,35,5,4,2,222,NA,52.35894,4.861771,23:57.8
196,13472401,37013472,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,1,0,4,2,134,NA,52.364034,4.938361,24:17.2
197,11587032,15808143,Entire home/apt,NA,Centrum West,1,0,4,3,445,NA,52.371241,4.883684,01:28.9
198,2032713,1488099,Entire home/apt,NA,De Baarsjes / Oud West,9,3.5,3,1,72,NA,52.360703,4.853418,25:18.7
199,16436324,107762360,Private room,NA,Centrum Oost,7,5,3,1,167,NA,52.363447,4.884891,06:18.4
200,9399527,46763524,Entire home/apt,NA,Oud Oost,15,5,2,1,123,NA,52.362428,4.927875,12:40.6
201,17771422,121318562,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,0,0,5,4,200,NA,52.368173,4.943462,53:11.0
202,7671152,40277712,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,10,5,4,1,89,NA,52.364618,4.940483,25:59.9
203,896714,4782448,Entire home/apt,NA,De Baarsjes / Oud West,25,4.5,3,1,132,NA,52.362767,4.861231,37:10.9
204,837972,3098651,Private room,NA,Noord-West / Noord-Midden,75,4.5,2,1,66,NA,52.348628,4.870327,51:50.9
205,13270647,5441440,Entire home/apt,NA,Centrum Oost,1,0,2,1,166,NA,52.365027,4.919622,25:17.4
206,12351857,66705996,Entire home/apt,NA,De Baarsjes / Oud West,9,5,4,2,141,NA,52.370331,4.85448,36:17.4
207,1779680,9343287,Entire home/apt,NA,De Baarsjes / Oud West,17,4.5,3,1,98,NA,52.363719,4.861835,33:10.3
208,12986340,63197930,Entire home/apt,NA,Bos en Lommer,1,0,3,1,106,NA,52.379141,4.850107,33:26.8
209,16339457,53254733,Entire home/apt,NA,Slotervaart,0,0,3,2,61,NA,52.36276,4.838812,22:51.0
210,14270353,41561025,Entire home/apt,NA,Geuzenveld / Slotermeer,6,4.5,2,0,95,NA,52.383079,4.837206,29:44.6
211,6310355,32826478,Entire home/apt,NA,De Baarsjes / Oud West,13,4.5,2,1,98,NA,52.373527,4.858041,29:49.7
212,205759,1011967,Entire home/apt,NA,De Baarsjes / Oud West,2,0,2,1,110,NA,52.368892,4.864288,24:32.5
213,13819261,81393380,Private room,NA,Centrum West,3,5,4,2,170,NA,52.380992,4.883638,06:22.8
214,3236227,15219313,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,20,5,2,1,84,NA,52.363252,4.936888,26:31.9
215,996112,5472530,Entire home/apt,NA,Centrum Oost,15,4.5,4,2,334,NA,52.36375,4.884865,04:27.3
216,11108642,9718864,Private room,NA,Noord-West / Noord-Midden,15,5,2,1,195,NA,52.35776,4.875912,06:28.2
217,2694094,617829,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,4,5,2,1,121,NA,52.365151,4.936084,07:58.4
218,15530149,99876403,Entire home/apt,NA,Centrum West,4,5,4,1,445,NA,52.372428,4.891729,01:28.9
219,17034144,113977564,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,2,88,NA,52.369586,4.860865,25:29.8
220,15239518,96890675,Entire home/apt,NA,Centrum Oost,0,0,4,3,306,NA,52.359594,4.899189,10:07.6
221,13196910,8410556,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,1,167,NA,52.372334,4.858181,57:16.2
222,13611250,12528051,Entire home/apt,NA,De Baarsjes / Oud West,10,5,2,1,100,NA,52.372069,4.86386,32:46.9
223,11202194,52628715,Private room,NA,Centrum Oost,27,4,4,2,134,NA,52.363543,4.900421,05:55.6
224,15826391,102467864,Entire home/apt,NA,De Pijp / Rivierenbuurt,3,4.5,2,1,111,NA,52.350791,4.906997,13:16.6
225,5257677,23692587,Entire home/apt,NA,Oud Oost,9,5,2,1,106,NA,52.357688,4.917966,12:14.7
226,15971702,42405133,Entire home/apt,NA,De Baarsjes / Oud West,0,0,2,1,111,NA,52.358692,4.85271,30:23.8
227,6619943,19285283,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,46,5,2,0,100,NA,52.364923,4.940747,25:42.1
228,3796459,5647814,Private room,NA,Oud Oost,18,4,2,1,67,NA,52.351509,4.918785,52:53.2
229,1567891,4380449,Entire home/apt,NA,Noord-West / Noord-Midden,63,4.5,4,1,84,NA,52.349094,4.84654,41:17.4
230,9763557,17729271,Entire home/apt,NA,Westerpark,19,5,2,0,139,NA,52.379481,4.876171,25:25.8
231,9142759,21145640,Entire home/apt,NA,Centrum Oost,5,4.5,2,1,132,NA,52.371596,4.92219,24:14.1
232,744520,3899684,Entire home/apt,NA,Centrum Oost,6,4.5,6,2,289,NA,52.359587,4.902268,10:04.0
233,7556333,38243465,Entire home/apt,NA,De Pijp / Rivierenbuurt,9,5,2,1,89,NA,52.350995,4.888671,29:22.6
234,9882438,2985418,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,6,5,2,1,110,NA,52.362006,4.943012,07:50.4
235,8377415,44150834,Entire home/apt,NA,Westerpark,16,5,2,1,166,NA,52.385208,4.877258,26:21.1
236,8469388,20897719,Private room,NA,Centrum West,106,5,2,1,100,NA,52.37613,4.884059,55:21.8
237,7718405,25023338,Private room,NA,Bos en Lommer,2,0,4,1,156,NA,52.381706,4.855094,06:22.7
238,10611436,1882741,Entire home/apt,NA,Centrum West,20,5,4,2,255,NA,52.369089,4.886534,04:00.3
239,5451956,4304050,Entire home/apt,NA,De Baarsjes / Oud West,12,4.5,2,1,183,NA,52.363171,4.874989,33:01.7
240,3459981,14307292,Entire home/apt,NA,De Baarsjes / Oud West,14,5,6,3,329,NA,52.361916,4.875258,04:13.5
241,2016324,2028878,Entire home/apt,NA,Noord-West / Noord-Midden,26,4.5,4,0,89,NA,52.354086,4.867208,34:46.0
242,7194093,36344245,Entire home/apt,NA,Centrum West,39,5,2,1,200,NA,52.376156,4.885843,53:00.6
243,16645985,109833625,Entire home/apt,NA,Slotervaart,1,0,6,2,278,NA,52.362062,4.839994,04:21.7
244,12393326,24469269,Entire home/apt,NA,De Baarsjes / Oud West,3,5,2,1,144,NA,52.360501,4.85732,41:08.3
245,16438133,70498008,Entire home/apt,NA,Centrum West,3,5,4,2,222,NA,52.378107,4.892501,04:01.4
246,17649920,92584607,Private room,NA,Bijlmer Centrum,1,0,3,1,61,NA,52.317512,4.954378,49:49.1
247,17361996,50892346,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,0,0,3,0,150,NA,52.362874,4.933948,25:50.3
248,16293458,22562672,Private room,NA,De Pijp / Rivierenbuurt,0,0,2,1,56,NA,52.353011,4.902995,49:03.7
249,9597782,16766950,Entire home/apt,NA,De Baarsjes / Oud West,1,0,2,1,100,NA,52.362453,4.866538,30:15.3
250,15368844,86982116,Entire home/apt,NA,De Baarsjes / Oud West,6,4.5,3,1,134,NA,52.363645,4.875893,27:37.3
251,16562583,14648690,Entire home/apt,NA,De Pijp / Rivierenbuurt,0,0,2,1,190,NA,52.356108,4.887278,53:03.8
